Neighborhood,Address,Price,Beds,Baths,Sqft
Logan Square,"1621 N Mozart St APT 1N, Chicago, IL 60647Sold",450000,3,3,"2,400"
Logan Square,"1733 N Mozart St, Chicago, IL 60647Sold",685000,4,4,"3,000"
Logan Square,"2720 W Cortland St APT 203, Chicago, IL 60647Sold",305000,2,2,980
Logan Square,"1849 N Mozart St, Chicago, IL 60647Sold",607000,5,3,"2,500"
Logan Square,"1702 N Maplewood Ave # 1, Chicago, IL 60647Sold",647000,4,4,"3,100"
Logan Square,"1736 N Francisco Ave, Chicago, IL 60647Sold",295000,4,4,"2,100"
Logan Square,"2511 W Moffat St # P-45, Chicago, IL 60647Sold",380500,2,2,"1,431"
Logan Square,"2511 W Moffat St APT 302-K, Chicago, IL 60647Sold",380500,2,2,"1,431"
Logan Square,"1700 N Talman Ave APT 3, Chicago, IL 60647Sold",435000,2,2,"1,400"
Logan Square,"2512 W Bloomingdale Ave APT B, Chicago, IL 60647Sold",400000,2,2,"1,300"
Logan Square,"2948 W Cortland St APT 1, Chicago, IL 60647Sold",290000,2,2,"1,100"
Logan Square,"1827 N Fairfield Ave APT 3N, Chicago, IL 60647Sold",420000,2,2,"1,250"
Logan Square,"2023 N California Ave # 3, Chicago, IL 60647Sold",235000,1,1,760
Logan Square,"2720 W Cortland St APT 408, Chicago, IL 60647Sold",250000,1,1,700
Logan Square,"2735 W Armitage Ave APT 201, Chicago, IL 60647Sold",408000,2,2,"1,397"
Logan Square,"1734 N Humboldt Blvd, Chicago, IL 60647Sold",949000,4,4,"3,700"
Logan Square,"3107 W Armitage Ave # 2, Chicago, IL 60647Sold",412500,3,2,"1,500"
Logan Square,"2735 W Armitage Ave APT 105, Chicago, IL 60647Sold",256000,1,1,765
Logan Square,"1842 N Kedzie Ave APT 1R, Chicago, IL 60647Sold",437500,3,3,"1,700"
Logan Square,"1643 N Washtenaw Ave, Chicago, IL 60647Sold",885000,4,4,"3,200"
Logan Square,"1648 N Troy St, Chicago, IL 60647Sold",620000,4,3.1,"3,300"
Logan Square,"3200 W North Ave, Chicago, IL 60647Sold",165000,2,2,"1,250"
Logan Square,"1907 N Richmond St, Chicago, IL 60647Sold",635000,3,4,"1,619"
Logan Square,"1827 N Fairfield Ave APT 3N, Chicago, IL 60647Sold",420000,2,2,"1,100"
Logan Square,"1818 N Fairfield Ave, Chicago, IL 60647Sold",860000,5,5,"4,000"
Logan Square,"3021 W Armitage Ave APT 401, Chicago, IL 60647Sold",395500,2,2,"1,329"
Logan Square,"1742 N Troy St, Chicago, IL 60647Sold",745000,5,4,"3,000"
Logan Square,"2550 N Lakeview Ave UNIT N602, Chicago, IL 60614Sold",865000,1,2,"1,164"
Logan Square,"3120 W Cortland St # 2, Chicago, IL 60647Sold",342000,2,2,"1,200"
Logan Square,"1919 N Francisco Ave, Chicago, IL 60647Sold",341000,5,3,"1,942"
Logan Square,"3262 W Armitage Ave UNIT 1, Chicago, IL 60647Sold",362000,3,3,"2,200"
Logan Square,"1856 N Sawyer Ave APT 301, Chicago, IL 60647Sold",289000,2,2,950
Logan Square,"2778 W Francis Pl # G2, Chicago, IL 60647Sold",259000,3,2,"1,800"
Logan Square,"1856 N Sawyer Ave # 301, Chicago, IL 60647Sold",289000,2,2,"1,100"
Logan Square,"1735 N Spaulding Ave, Chicago, IL 60647Sold",500000,4,3,"3,076"
Logan Square,"1732 N Humboldt Blvd, Chicago, IL 60647Sold",949000,5,4,"3,820"
Logan Square,"1745 N Troy St, Chicago, IL 60647Sold",685000,4,4,"2,800"
Logan Square,"1652 N Fairfield Ave # 1, Chicago, IL 60647Sold",443000,3,3,"2,100"
Logan Square,"1740 N Maplewood Ave APT 104, Chicago, IL 60647Sold",345000,1,1,"1,200"
Logan Square,"1640 N Rockwell St # 1A, Chicago, IL 60647Sold",500000,3,3,"1,800"
Logan Square,"2720 W Cortland St APT 308, Chicago, IL 60647Sold",234000,1,1,650
Logan Square,"1740 N Maplewood Ave APT 104, Chicago, IL 60647Sold",345000,2,2,"1,200"
Logan Square,"1704 N Troy St, Chicago, IL 60647Sold",532500,4,4,"2,400"
Logan Square,"1809 N Kedzie Ave # 2, Chicago, IL 60647Sold",505500,3,3,"2,139"
Logan Square,"1740 N Maplewood Ave APT 318, Chicago, IL 60647Sold",398000,2,2,"1,400"
Logan Square,"1814 N Kedzie Ave, Chicago, IL 60647Sold",615500,3,2,"1,700"
Logan Square,"1916 N Sawyer Ave, Chicago, IL 60647Sold",370000,6,2,"1,647"
Logan Square,"1809 N Kedzie Ave # 2, Chicago, IL 60647Sold",505016,3,3,"2,139"
Logan Square,"2041 N Sawyer Ave, Chicago, IL 60647Sold",809000,5,3,"1,200"
Logan Square,"1740 N Maplewood Ave APT 318, Chicago, IL 60647Sold",398000,2,2,"1,300"
Logan Square,"1803 N Fairfield Ave, Chicago, IL 60647Sold",538000,3,4,"3,100"
Logan Square,"1811 N Rockwell St, Chicago, IL 60647Sold",495000,3,3,"2,250"
Logan Square,"1923 N Mozart St, Chicago, IL 60647Sold",519000,6,4,"2,200"
Logan Square,"1811 N Rockwell St UNIT G, Chicago, IL 60647Sold",495000,3,2.5,"1,454"
Logan Square,"3053 Armitage Ave #C, Chicago, IL 60647Sold",249000,1,1,"1,000"
Logan Square,"3123 W Cortland St, Chicago, IL 60647Sold",250000,4,1,"1,200"
Logan Square,"3021 W Armitage Ave APT 408, Chicago, IL 60647Sold",275000,2,1,959
Logan Square,"2021 N Mozart St # 3, Chicago, IL 60647Sold",395000,2,2,"1,200"
Logan Square,"2045 N Kedzie Ave APT C3, Chicago, IL 60647Sold",397000,2,2,"1,180"
Logan Square,"2527 W Homer, Chicago, IL 60647Sold",707440,3,4,"2,270"
Logan Square,"3221 W Cortland St # 3, Chicago, IL 60647Sold",263750,2,1,900
Logan Square,"1811 Rockwell #1, Chicago, IL 60647Sold",495000,3,3,"1,200"
Logan Square,"1807 N Talman Ave, Chicago, IL 60647Sold",745000,5,4,"3,500"
Logan Square,"1915 N Fairfield Ave # 2, Chicago, IL 60647Sold",295000,3,2,"1,157"
Logan Square,"1740 N Maplewood Ave APT 407, Chicago, IL 60647Sold",405000,2,2,"1,150"
Logan Square,"1856 N Sawyer Ave # 302, Chicago, IL 60647Sold",295000,2,2,"1,250"
Logan Square,"1856 N Sawyer Ave APT 104, Chicago, IL 60647Sold",199500,2,1,"1,000"
Logan Square,"2910 W North Ave APT 4, Chicago, IL 60647Sold",320000,3,2,"1,350"
Logan Square,"1750 N Talman Ave, Chicago, IL 60647Sold",719900,4,4,"1,880"
Logan Square,"1655 N Humboldt Blvd # 1R, Chicago, IL 60647Sold",207000,2,1,800
Logan Square,"2076 N Stave St APT 1B, Chicago, IL 60647Sold",425000,3,3,"1,600"
Logan Square,"2021 N Kedzie Ave APT 3B, Chicago, IL 60647Sold",354500,2,2,"1,200"
Logan Square,"1939 N Sawyer Ave # 1, Chicago, IL 60647Sold",345000,2,2,"1,200"
Logan Square,"1740 N Maplewood Ave APT 407, Chicago, IL 60647Sold",405000,2,2,"1,170"
Logan Square,"1818 N Whipple St, Chicago, IL 60647Sold",899000,4,3.5,"3,900"
Logan Square,"1942 N Mozart St, Chicago, IL 60647Sold",932500,4,4,"3,300"
Logan Square,"1818 N Whipple St, Chicago, IL 60647Sold",899000,2,1,850
Logan Square,"1643 N Albany Ave, Chicago, IL 60647Sold",670000,4,4,"3,000"
Logan Square,"1854 N Kedzie Ave # 2, Chicago, IL 60647Sold",281000,2,2,"1,000"
Logan Square,"1737 N Talman Ave, Chicago, IL 60647Sold",597500,4,4,"2,350"
Logan Square,"1929 N Whipple St, Chicago, IL 60647Sold",775000,4,4,"3,500"
Logan Square,"2720 W Cortland St APT 403, Chicago, IL 60647Sold",308500,2,1.5,"1,050"
Logan Square,"2025 N Bingham St, Chicago, IL 60647Sold",300000,3,3.5,861
Logan Square,"1617 N Albany Ave, Chicago, IL 60647Sold",740000,5,4,"3,000"
Logan Square,"1615 N Albany Ave, Chicago, IL 60647Sold",740000,5,4,"3,000"
Logan Square,"1622 N Richmond St, Chicago, IL 60647Sold",640000,4,4,"2,700"
Logan Square,"1833 N Talman Ave, Chicago, IL 60647Sold",750000,3,4,"3,000"
Logan Square,"3114 W Cortland St, Chicago, IL 60647Sold",539000,4,3,"2,000"
Logan Square,"2066 N Stave St, Chicago, IL 60647Sold",675000,4,3,"1,928"
Logan Square,"2052 N Bingham St, Chicago, IL 60647Sold",300000,3,2,"1,370"
Logan Square,"2045 N Kedzie Ave APT A1, Chicago, IL 60647Sold",420000,2,3,"1,837"
Logan Square,"1935 N Fairfield Ave APT 213, Chicago, IL 60647Sold",275000,1,1,800
Logan Square,"2735 W Armitage Ave APT 307, Chicago, IL 60647Sold",355000,2,2,"1,200"
Logan Square,"2045 N Kedzie Ave APT A3, Chicago, IL 60647Sold",420000,2,2,"1,200"
Logan Square,"2740 W Armitage Ave APT 306S, Chicago, IL 60647Sold",380000,2,2,"1,100"
Logan Square,"2013 N Whipple St, Chicago, IL 60647Sold",975000,5,4,"3,102"
Logan Square,"1821 N Mozart St, Chicago, IL 60647Sold",615000,6,4,"3,048"
Logan Square,"3256 W Armitage Ave UNIT 4, Chicago, IL 60647Sold",380000,3,3,"2,200"
Logan Square,"2735 Armitage #307, Chicago, IL 60647Sold",355000,2,2,"1,200"
Logan Square,"1740 N Maplewood Ave APT 408, Chicago, IL 60647Sold",379000,2,2,"1,107"
Logan Square,"1712 N Washtenaw Ave # G, Chicago, IL 60647Sold",120000,2,1,750
Logan Square,"2054 N California Ave APT A, Chicago, IL 60647Sold",417000,3,2,"1,425"
Logan Square,"1711 N Whipple St, Chicago, IL 60647Sold",799900,6,3,"1,000"
Logan Square,"2038 N Stave St # 1, Chicago, IL 60647Sold",540000,3,3,"1,564"
Logan Square,"2108 N Bingham St, Chicago, IL 60647Sold",890000,4,4,"3,000"
Logan Square,"1834 N Kedzie Ave APT 1F, Chicago, IL 60647Sold",356000,2,3,"1,600"
Logan Square,"1631 Richmond, Chicago, IL 60647Sold",648000,7,3,"4,884"
Logan Square,"2808 W North Ave UNIT 4W, Chicago, IL 60647Sold",465000,3,3,"2,100"
Logan Square,"1655 N Fairfield Ave APT 401, Chicago, IL 60647Sold",250000,2,2,"1,200"
Logan Square,"2019 Whipple St ##3, Chicago, IL 60647Sold",420000,2,2,"1,000"
Logan Square,"1712 N Washtenaw Ave # 2B, Chicago, IL 60647Sold",170000,2,1,800
Logan Square,"1712 N Washtenaw Ave APT 2R, Chicago, IL 60647Sold",170000,2,1,850
Logan Square,"2040 N Stave St, Chicago, IL 60647Sold",752500,4,4,"3,100"
Logan Square,"1935 N Fairfield Ave APT 205, Chicago, IL 60647Sold",270000,2,1,950
Logan Square,"1822 N California Ave, Chicago, IL 60647Sold",690000,4,5,"3,200"
Logan Square,"1934 N Washtenaw Ave APT 412, Chicago, IL 60647Sold",297500,2,1,950
Logan Square,"1816 N Rockwell St # C, Chicago, IL 60647Sold",480000,4,3,"2,200"
Logan Square,"1702 N Talman Ave, Chicago, IL 60647Sold",689000,4,4,"2,128"
Logan Square,"1924 California #1, Chicago, IL 60647Sold",515000,3,3,"2,600"
Logan Square,"1740 N Maplewood Ave APT 310, Chicago, IL 60647Sold",260000,1,1,900
Logan Square,"1740 N Maplewood Ave APT 201, Chicago, IL 60647Sold",307500,2,2,"1,200"
Logan Square,"1706 N Rockwell St # 2, Chicago, IL 60647Sold",865000,3,3.5,"2,306"
Logan Square,"1922 N Washtenaw Ave # 1E, Chicago, IL 60647Sold",362000,3,1,"2,500"
Logan Square,"2048 N Whipple St, Chicago, IL 60647Sold",391000,5,3,"2,650"
Logan Square,"2056 N Sawyer Ave APT 2B, Chicago, IL 60647Sold",165000,1,1,700
Logan Square,"1714 N Maplewood Ave, Chicago, IL 60647Sold",680000,4,4,"3,100"
Logan Square,"2541 W Cortland St # 1, Chicago, IL 60647Sold",590000,2,1,850
Logan Square,"1740 N Maplewood Ave APT 204, Chicago, IL 60647Sold",347500,2,2,"1,180"
Logan Square,"1924 N California Ave # 2, Chicago, IL 60647Sold",395000,2,2,"1,300"
Logan Square,"1620 N Humboldt Blvd # 1, Chicago, IL 60647Sold",495000,4,3,"2,900"
Logan Square,"1749 N Talman Ave, Chicago, IL 60647Sold",785000,4,5,"4,290"
Logan Square,"1847 Kedzie #3N3N, Chicago, IL 60647Sold",360000,2,2,"1,000"
Logan Square,"1847 Kedzie #3SS, Chicago, IL 60647Sold",370000,2,2,"1,000"
Logan Square,"1624 N Fairfield Ave, Chicago, IL 60647Sold",480000,2,1,"1,008"
Logan Square,"1847 Kedzie #2N2N, Chicago, IL 60647Sold",330000,2,2,"1,000"
Logan Square,"2771 W Francis Pl UNIT 201N, Chicago, IL 60647Sold",329000,2,2,"1,100"
Logan Square,"2735 W Armitage Ave APT 407, Chicago, IL 60647Sold",347000,2,2,"1,200"
Logan Square,"1847 Kedzie #2SSS, Chicago, IL 60647Sold",320000,2,2,"1,000"
Logan Square,"1707 N Francisco Ave, Chicago, IL 60647Sold",290000,3,1,"1,713"
Logan Square,"1943 N Albany Ave, Chicago, IL 60647Sold",630000,4,4,"3,000"
Logan Square,"3218 W Wabansia Ave # 1, Chicago, IL 60647Sold",385000,6,3,"2,932"
Logan Square,"1729 N Washtenaw Ave, Chicago, IL 60647Sold",636000,4,4,"2,300"
Logan Square,"1711 N Talman Ave, Chicago, IL 60647Sold",699000,4,4,"2,400"
Logan Square,"1906 Campbell #A, Chicago, IL 60647Sold",764885,3,4,"2,500"
Logan Square,"1915 N Kedzie Ave, Chicago, IL 60647Sold",740000,4,3,"2,500"
Logan Square,"2511 W Moffat St APT 203, Chicago, IL 60647Sold",386500,2,2,"1,115"
Logan Square,"1623 N Rockwell St, Chicago, IL 60647Sold",850000,4,4,"3,000"
Logan Square,"2511 W Moffat St APT 503-F, Chicago, IL 60647Sold",335000,1,1,"1,150"
Logan Square,"2045 N Kedzie Ave APT A2, Chicago, IL 60647Sold",367500,2,2,"1,024"
Logan Square,"1816 N California Ave APT 3S, Chicago, IL 60647Sold",499000,2,2,"1,400"
Logan Square,"1623 Rockwell, Chicago, IL 60647Sold",850000,4,4,"3,000"
Logan Square,"1923 N Humboldt Blvd # 4, Chicago, IL 60647Sold",362500,3,2,"1,300"
Logan Square,"2061 N Bingham St, Chicago, IL 60647Sold",340000,4,4,"1,368"
Logan Square,"2511 W Moffat St APT 106E, Chicago, IL 60647Sold",340000,1,2,"1,018"
Logan Square,"1743 N Maplewood Ave, Chicago, IL 60647Sold",968000,2,1,"1,578"
Logan Square,"1938 Francisco #4S, Ave, IL 60647Sold",551000,3,2,"9,999"
Logan Square,"2524 W Moffat St, Chicago, IL 60647Sold",378000,4,4,"3,300"
Logan Square,"2558 W Bloomingdale Ave, Chicago, IL 60647Sold",520000,3,3,"2,250"
Logan Square,"1643 N Humboldt Blvd # 2, Chicago, IL 60647Sold",338000,2,2,"1,400"
Logan Square,"1935 N Sawyer Ave # 3N, Chicago, IL 60647Sold",365000,3,2,"1,584"
Logan Square,"1710 N Francisco Ave, Chicago, IL 60647Sold",625000,4,4,"3,525"
Logan Square,"2034 N Humboldt Blvd APT 3W, Chicago, IL 60647Sold",260500,2,1,920
Logan Square,"1925 N Humboldt Blvd # 3, Chicago, IL 60647Sold",365000,3,2,"1,250"
Logan Square,"1663 N Francisco Ave, Chicago, IL 60647Sold",590000,3,2,"2,543"
Logan Square,"2021 N Kedzie Ave APT 2F, Chicago, IL 60647Sold",360000,2,2,"1,350"
Logan Square,"2518 Cortland, Chicago, IL 60647Sold",770000,3,3,"2,000"
Logan Square,"2034 N Humboldt Blvd APT 3E, Chicago, IL 60647Sold",260400,3,2,"1,400"
Logan Square,"2720 W Cortland St APT 401, Chicago, IL 60647Sold",331000,2,2,980
Logan Square,"1640 N Rockwell St UNIT 2, Chicago, IL 60647Sold",515000,3,2,"1,700"
Logan Square,"1915 N Francisco Ave # 1, Chicago, IL 60647Sold",580000,4,4,"2,600"
Logan Square,"1817 N Rockwell St, Chicago, IL 60647Sold",435000,3,2,"1,500"
Logan Square,"2511 W Moffat St APT 206-E, Chicago, IL 60647Sold",310000,1,2,"1,200"
Logan Square,"2511 W Moffat St APT 501-L, Chicago, IL 60647Sold",395500,2,2,"1,300"
Logan Square,"1649 N Sawyer Ave, Chicago, IL 60647Sold",320000,4,3,"1,900"
Logan Square,"1902 N Mozart St, Chicago, IL 60647Sold",628000,7,4,600
Logan Square,"2906 W North Ave, Chicago, IL 60647Sold",1.04M1,1,6,"2,800"
Logan Square,"1823 N Rockwell St, Chicago, IL 60647Sold",430000,3,2,"1,850"
Logan Square,"1827 N Albany Ave # 1, Chicago, IL 60647Sold",605000,3,4,"3,000"
Logan Square,"1935 N Fairfield Ave APT 108, Chicago, IL 60647Sold",275000,2,1,"1,400"
Logan Square,"1720 N Kedzie Ave APT K, Chicago, IL 60647Sold",225000,3,3,"1,114"
Logan Square,"2735 W Armitage Ave APT 304, Chicago, IL 60647Sold",335000,2,2,"1,200"
Logan Square,"1811 N Fairfield Ave, Chicago, IL 60647Sold",685000,4,4,"3,400"
Logan Square,"1740 N Maplewood Ave APT 220, Chicago, IL 60647Sold",340000,2,1,"1,037"
Logan Square,"1740 N Maplewood Ave # P-21, Chicago, IL 60647Sold",340000,2,1,"1,037"
Logan Square,"1856 N Sawyer Ave APT 303, Chicago, IL 60647Sold",248000,2,2,"1,100"
Logan Square,"1740 N Maplewood Ave APT 203, Chicago, IL 60647Sold",335000,2,1,"1,000"
Logan Square,"1811 N Rockwell St, Chicago, IL 60647Sold",480000,3,2.5,"2,250"
Logan Square,"1929 N Sawyer Ave # 1, Chicago, IL 60647Sold",459000,4,3,"2,650"
Logan Square,"1801 N Fairfield Ave, Chicago, IL 60647Sold",760000,4,4,"2,047"
Logan Square,"1817 N Francisco Ave, Chicago, IL 60647Sold",407500,2,2,"1,328"
Logan Square,"1850 N California #3, Chicago, IL 60647Sold",528500,2,2,"1,500"
Logan Square,"1931 N Spaulding Ave # 1, Chicago, IL 60647Sold",750000,4,2,"1,754"
Logan Square,"2042 N Point St # 1, Chicago, IL 60647Sold",562000,4,3,"2,400"
Logan Square,"2527 W Moffat St, Chicago, IL 60647Sold",460000,2,3,"2,200"
Logan Square,"1930 N California Ave, Chicago, IL 60647Sold",500000,4,2,"1,399"
Logan Square,"1636 N Rockwell St APT 401, Chicago, IL 60647Sold",242500,2,1,900
Logan Square,"1740 N Maplewood Ave APT 103, Chicago, IL 60647Sold",304000,2,1,"1,000"
Logan Square,"1640 N Whipple St # 3, Chicago, IL 60647Sold",305000,2,2,"1,200"
Logan Square,"2042 N Point St # 1, Chicago, IL 60647Sold",562000,3,3,"2,400"
Logan Square,"1831 N Albany Ave, Chicago, IL 60647Sold",520000,4,2.5,"1,824"
Logan Square,"1653 N Fairfield Ave APT 103, Chicago, IL 60647Sold",160000,2,1,800
Logan Square,"2076 N Stave St APT 2B, Chicago, IL 60647Sold",400000,3,3,"1,585"
Logan Square,"2065 N Kedzie Ave APT 328, Chicago, IL 60647Sold",376500,2,2,"1,400"
Logan Square,"1831 N Albany Ave, Chicago, IL 60647Sold",520000,3,3,"2,700"
Logan Square,"1623 N Albany Ave, Chicago, IL 60647Sold",415000,4,2,"1,620"
Logan Square,"1759 N Fairfield Ave, Chicago, IL 60647Sold",745000,4,4,"3,000"
Logan Square,"1715 N Rockwell St, Chicago, IL 60647Sold",700000,4,4,"2,710"
Logan Square,"1740 N Maplewood Ave APT 224, Chicago, IL 60647Sold",335500,1,1,"1,050"
Logan Square,"2047 N Mozart St UNIT 1, Chicago, IL 60647Sold",495000,3,3,"2,100"
Logan Square,"1622 N Mozart St APT 1N, Chicago, IL 60647Sold",385000,3,3,"2,200"
Logan Square,"1714 N Talman Ave # 2S, Chicago, IL 60647Sold",341000,2,2,"1,250"
Logan Square,"1928 N Kedzie Ave APT 206, Chicago, IL 60647Sold",272500,2,2,"1,000"
Logan Square,"2046 N Stave St, Chicago, IL 60647Sold",350000,3,1.5,"1,260"
Logan Square,"1645 N Talman Ave, Chicago, IL 60647Sold",785000,4,4,"2,520"
Logan Square,"1937 N Albany Ave, Chicago, IL 60647Sold",560000,7,4,"1,300"
Logan Square,"2735 W Armitage Ave APT 302, Chicago, IL 60647Sold",370000,2,2,"1,350"
Logan Square,"3069 W Armitage Ave APT 1S, Chicago, IL 60647Sold",356000,2,2,"1,250"
Logan Square,"2065 N Kedzie Ave APT 109, Chicago, IL 60647Sold",387500,3,2.5,"1,500"
Logan Square,"1740 N Maplewood Ave # P2A, Chicago, IL 60647Sold",347000,1,1,"1,100"
Logan Square,"1740 N Maplewood Ave APT 211, Chicago, IL 60647Sold",268000,1,1,"1,000"
Logan Square,"2710 W Cortland St, Chicago, IL 60647Sold",928000,5,4,"3,400"
Logan Square,"2735 W Cortland St, Chicago, IL 60647Sold",830000,4,3,"3,400"
Logan Square,"1831 N Fairfield Ave # 1N, Chicago, IL 60647Sold",491000,4,3,"2,500"
Logan Square,"2512 W Bloomingdale Ave APT D, Chicago, IL 60647Sold",412500,2,2,"1,300"
Logan Square,"1829 N Fairfield Ave # 2S, Chicago, IL 60647Sold",399000,2,2,"1,500"
Logan Square,"1934 N Washtenaw Ave APT 208, Chicago, IL 60647Sold",380000,2,2,"1,200"
Logan Square,"1816 N Rockwell St, Chicago, IL 60647Sold",480000,3,3,"2,200"
Logan Square,"1817 N Mozart St, Chicago, IL 60647Sold",750000,4,4,"2,900"
Logan Square,"1727 N Washtenaw Ave, Chicago, IL 60647Sold",725000,4,4,"3,167"
Logan Square,"1701 N Washtenaw Ave APT 1E, Chicago, IL 60647Sold",485000,3,3,"1,800"
Logan Square,"1740 N Maplewood Ave APT 413, Chicago, IL 60647Sold",269900,1,1,880
Logan Square,"1845 N California Ave # 3, Chicago, IL 60647Sold",342000,3,2,"1,200"
Logan Square,"1645 N Humboldt Blvd # 1S, Chicago, IL 60647Sold",288000,3,2,"1,400"
Logan Square,"2120 N Point St # 3, Chicago, IL 60647Sold",380000,2,2,"1,300"
Logan Square,"1740 N Maplewood Ave APT 320, Chicago, IL 60647Sold",347500,2,1,"1,037"
Logan Square,"3219 W Dickens Ave # 1, Chicago, IL 60647Sold",645000,4,3,"2,736"
Logan Square,"2771 W Francis Pl UNIT 301N, Chicago, IL 60647Sold",346000,2,2,"1,100"
Logan Square,"1636 N Rockwell St APT 201, Chicago, IL 60647Sold",235000,2,1,"1,700"
Logan Square,"1722 N Richmond St, Chicago, IL 60647Sold",780000,5,4,"3,600"
Logan Square,"2800 W North Ave, Chicago, IL 60647Sold",410000,2,2,"1,480"
Logan Square,"1901 N Humboldt Blvd, Chicago, IL 60647Sold",289000,3,2,"1,522"
Logan Square,"1740 N Maplewood Ave APT 312, Chicago, IL 60647Sold",275000,1,1,"1,003"
Logan Square,"2800 W North Ave, Chicago, IL 60647Sold",410000,1,1,900
Logan Square,"1934 N Washtenaw Ave APT 213, Chicago, IL 60647Sold",280500,2,1,940
Logan Square,"1901 N Humboldt Blvd APT 1, Chicago, IL 60647Sold",289000,3,2,"1,600"
Logan Square,"1801 N Francisco Ave, Chicago, IL 60647Sold",416000,3,2,"1,278"
Logan Square,"2740 W Armitage Ave PENTHOUSE 3, Chicago, IL 60647Sold",435000,3,2,"1,634"
Logan Square,"2558 W Cortland St, Chicago, IL 60647Sold",995000,4,4,"3,600"
Logan Square,"1800 N Washtenaw Ave, Chicago, IL 60647Sold",800000,4,4,"3,400"
Logan Square,"3268 W Wabansia Ave, Chicago, IL 60647Sold",480000,4,3,"2,611"
Logan Square,"2740 W Armitage Ave PENTHOUSE 1, Chicago, IL 60647Sold",391000,2,2,"1,300"
Logan Square,"1935 N Fairfield Ave APT 409, Chicago, IL 60647Sold",290500,2,1,"1,150"
Logan Square,"1718 N Talman Ave # 3, Chicago, IL 60647Sold",478000,2,2,"1,358"
Logan Square,"1740 N Maplewood Ave APT 109, Chicago, IL 60647Sold",360000,2,2,"1,232"
Logan Square,"1830 N Talman Ave, Chicago, IL 60647Sold",872500,4,4,"3,000"
Logan Square,"3132 W North Ave, Chicago, IL 60647Sold",325500,3,2,"1,900"
Logan Square,"2758 W Francis Pl APT 204, Chicago, IL 60647Sold",320000,2,2,"1,089"
Logan Square,"1708 N Mozart St, Chicago, IL 60647Sold",610000,4,4,"2,400"
Logan Square,"1745 N Whipple St, Chicago, IL 60647Sold",642000,4,2.5,"2,400"
Logan Square,"2511 W Moffat St # P-21, Chicago, IL 60647Sold",502500,2,3,"2,200"
Logan Square,"1640 N Rockwell St APT 1B, Chicago, IL 60647Sold",412000,3,3,"1,800"
Logan Square,"1827 N Mozart St, Chicago, IL 60647Sold",550000,5,4,"2,700"
Logan Square,"1856 N. Rockwell, Chicago, IL 60647Sold",930000,5,4,"3,000"
Logan Square,"1831 N Sawyer Ave, Chicago, IL 60647Sold",760000,3,1,"1,495"
Logan Square,"1911 N Francisco Ave, Chicago, IL 60647Sold",357000,5,2,"2,322"
Logan Square,"1756 N Rockwell St, Chicago, IL 60647Sold",869000,5,4,"2,507"
